population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
2545,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0528691590621984,0.0427887459925866,0.00983240608955693,-0.0495525771128569,-0.110386506532862,-0.131592963887512,-0.0967618347803567,-0.0414373197397584,-0.0305470015305458,-0.0991063151298244,-0.212659636538436,-0.294193956334526,-1,-1,-1,-1,-1,-1
2326,1,-1,-1,-1,0.0804385956744118,0.0830114177717103,0.0881570619666807,0.0947947307270784,0.096763602192864,0.0856323518992617,0.0595633481129254,0.0185565908339793,-0.0359418734640005,-0.0947866680402494,-0.139095795780577,-0.147699170534016,-0.109229019907831,-0.0218411976176165,0.100235388762702,0.200085108936749,0.251794256850968,0.207808755112246,0.0651523894494592,-0.111127982844422,-0.225053116648029,-0.212367666731134,-0.0824546028607449,0.0927699348750919,0.229107435358006,0.274458971045925,0.219120589861638,0.0848049833730311,-0.081840381796817,-0.212611341837002,-0.241279904186136,-0.147914229145066,0.0157011584122357,0.156273594448244,0.206405683366443,0.167375392677009,0.0902097925260095,0.0232080299032464,-0.0181569815827345,-0.0404794689258998,-0.050580884045726
2555,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0149520207907132,0.0148031480627213,0.0145099659318904,0.0141265943438882,0.0137081058152573,0.0132535606706248,0.0127153308305936,0.0120657177707311,0.0112406114940105,0.0102204445811613,0.00903185727110967,0.00780332999952682,0.00663119904549303,0.00549879251163077,0.0043075816498197,0.00296959317446488,0.00146613439853027,-0.000179235060091321,-0.00195764601486714,-0.00386289616141622,-0.00580117856604523,-0.00753706400418519,-0.00878447553427275,-0.00939638182383518,-0.00947693170048436,-0.00930081805470784,-0.00911918087709984,-0.00903433771849205,-1,-1,-1,-1,-1,-1
2670,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.000844873513472066,-0.00191173881444273,-0.00387818208873369,-0.00569798427999579,-0.00616423284705236,-0.00536363586779798,-0.00464917559809042,-0.00468306910856509,-0.00660555989587852,-0.00965192942501769,-0.0115172703537243,-0.0106826863635296,-0.00740261236398165,-0.00264167156664419,0.00277550614845312,0.00734440466340347,0.00822345837544036,0.00296309283610485,-0.00773733360996287,-0.0199118118288641,-0.0296874101652891,-0.0364761746423674,-0.0423487347702589,-0.0486079945180575,-0.0539025590711306,-0.0560571010819304,-0.0550916022886436,-0.0535009928666665,-1,-1,-1,-1,-1,-1
2671,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0127066012564034,-0.0117166309291017,-0.0109809579574236,-0.0115225201778797,-0.0125622345285858,-0.0125051005004231,-0.0115654443305937,-0.0127215060556924,-0.0194599188127578,-0.0323868122183386,-0.0480578033264587,-0.0611042438849001,-0.0678106011504904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2669,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.016989599471827,-0.0155115042116347,-0.0135563073383844,-0.0129222047465833,-0.0149297741701058,-0.0196691297806675,-0.0263213096899162,-0.033907981515696,-0.0416590530591574,-0.0488748791963649,-0.0548241197131267,-0.0590706122135274,-0.061897219499039,-0.0641656503521715,-0.0665306848136586,-0.0687796707744588,-0.0701250647004463,-1,-1,-1,-1,-1,-1
12257,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0171806750473991,0.0167041151284106,0.0150018160334273,0.0115130877197918,0.00661622797569272,0.00144882325830942,-0.0030721011261492,-0.00703125078194056,-0.0111576850888593,-0.0156710168468561,-0.0206943241219228,-0.0260284094483039,-0.0314074705408243,-0.0366621311620969,-0.0414795805581325,-0.0452582002592732,-0.047508904695539,-0.0484734378647276,-0.0491314196717547,-0.0503478862906834,-0.0520000184115683,-0.0531589390994895,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2528,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0337447335581489,0.0363660806803203,0.0419834655780376,0.0492138761702665,0.055179614020417,0.0577870082928214,0.0573903700184335,0.0559620174320936,0.055015881431193,0.0547264964688767,0.0544508409275037,0.05312981084775,0.0493596471467632,0.0422964265060899,0.0330251060804732,0.0241977542886467,0.0174922097143262,0.0117770484924886,0.00446544192028853,-0.00558733096231068,-0.0172277526133051,-0.0287370775507934,-0.0393319488116832,-0.0486896904424476,-0.0560190871876443,-0.06048444856195,-0.0622471981430688,-1
8074,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0818666866211735,0.0884665648201253,0.0896514564719157,0.073963236818269,0.0439227026215412,0.0119671004965283,-0.0137951168183998,-0.0349501846286762,-0.0552490621965878,-0.0730160002461946,-0.0829994251781319,-0.0827665825404522,-0.0747264002377181,-0.0630568015080573,-0.0503798795789896,-0.0363486821099253,-0.0177920942588088,0.00849290831110094,0.0405154200070421,0.0690268045635674,0.0836963222198905,0.0825969687607744,0.073846082936921,0.0669922737568105,0.0647651929438147,-1,-1,-1
2365,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.039758692263506,0.0397586922635069,0.0397586922635069,0.0397586922635069,0.039758692263506,0.0397586922635069,-0.0368580827039384,-0.0368580827039375,-0.0368580827039384,-0.0368580827039375,-0.000880728252224294,-0.000880728252224294,-0.000880728252224294,-0.000880728252224294,-0.000880728252224294,-0.000880728252224294,-1,-1,-1,-1,-1,-1,-1,-1,-1
